Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Element Type","Temperature Range","Length - Lead Wire","Conductor Type","Terminal Type"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-K-48-ND,A14B-1-20-K-48,Nanmac,THERMOCOUPLE K TYPE 20AWG WIREON,50,0,"25.48000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","48.000"" (1.22m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-T-48-ND,A14B-1-20-T-48,Nanmac,THERMOCOUPLE T TYPE 20AWG WIREON,50,0,"25.56000","0","1","Box","A14B","Active","T - Type","-70°C ~ 480°C","48.000"" (1.22m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-J-72-ND,A14B-1-24-J-72,Nanmac,THERMOCOUPLE J TYPE 24AWG WIREON,50,0,"25.57000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","72"" (1.83m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-K-72-ND,A14B-1-24-K-72,Nanmac,THERMOCOUPLE K TYPE 24AWG WIREON,50,0,"26.00000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","72"" (1.83m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-J-120-ND,A14B-1-30-J-120,Nanmac,THERMOCOUPLE J TYPE 30AWG WIREON,50,0,"26.00000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","12.000 (304.80mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-J-72-ND,A14B-1-20-J-72,Nanmac,THERMOCOUPLE J TYPE 20AWG WIREON,50,0,"26.22000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","72"" (1.83m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-K-72-ND,A14B-1-20-K-72,Nanmac,THERMOCOUPLE K TYPE 20AWG WIREON,50,0,"26.41000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","72"" (1.83m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-T-72-ND,A14B-1-20-T-72,Nanmac,THERMOCOUPLE T TYPE 20AWG WIREON,50,0,"26.44000","0","1","Box","A14B","Active","T - Type","-70°C ~ 480°C","72"" (1.83m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-J-120-ND,A14B-1-24-J-120,Nanmac,THERMOCOUPLE J TYPE 24AWG WIREON,50,0,"26.92000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","12.000 (304.80mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-T-36-ND,A14B-1-24-T-36,Nanmac,THERMOCOUPLE T TYPE 24AWG WIREON,50,0,"26.93000","0","1","Box","A14B","Active","T - Type","-70°C ~ 480°C","36.000"" (914.40mm)","-","Exposed Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/Thermometrics%20Global%20Business%20PDFs/AAS-920-672B-Thermometrics-GE1711-1797-060217-web%20(4).pdf,//media.digikey.com/Photos/Amphenol%20Photos/GE-1797.jpg,235-1628-ND,GE-1797,Amphenol Advanced Sensors,ENGINE PROBE TEMP SENSOR STAINLE,100,0,"26.95000","0","1","-","-","Active","-","-40 ~ 180°C","3.70"" (94.00mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-T-36-ND,A14B-1-30-T-36,Nanmac,THERMOCOUPLE T TYPE 30AWG WIREON,50,0,"27.20000","0","1","Box","A14B","Active","T - Type","-70°C ~ 400°C","36.000"" (914.40mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-K-120-ND,A14B-1-24-K-120,Nanmac,THERMOCOUPLE K TYPE 24AWG WIREON,50,0,"27.60000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","12.000 (304.80mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-T-48-ND,A14B-1-24-T-48,Nanmac,THERMOCOUPLE T TYPE 24AWG WIREON,50,0,"27.94000","0","1","Box","A14B","Active","T - Type","-70°C ~ 480°C","48.000"" (1.22m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-J-120-ND,A14B-1-20-J-120,Nanmac,THERMOCOUPLE J TYPE 20AWG WIREON,50,0,"27.96000","0","1","Box","A14B","Active","J - Type","-70°C ~ 480°C","12.000 (304.80mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-T-48-ND,A14B-1-30-T-48,Nanmac,THERMOCOUPLE T TYPE 30AWG WIREON,50,0,"28.28000","0","1","Box","A14B","Active","T - Type","-70°C ~ 400°C","48.000"" (1.22m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-K-120-ND,A14B-1-20-K-120,Nanmac,THERMOCOUPLE K TYPE 20AWG WIREON,50,0,"28.28000","0","1","Box","A14B","Active","K - Type","-70°C ~ 480°C","12.000 (304.80mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-20-T-120-ND,A14B-1-20-T-120,Nanmac,THERMOCOUPLE T TYPE 20AWG WIREON,50,0,"28.44000","0","1","Box","A14B","Active","T - Type","-70°C ~ 480°C","12.000 (304.80mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-T-72-ND,A14B-1-24-T-72,Nanmac,THERMOCOUPLE T TYPE 24AWG WIREON,48,0,"29.79000","0","1","Box","A14B","Active","T - Type","-70°C ~ 480°C","72"" (1.83m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-T-72-ND,A14B-1-30-T-72,Nanmac,THERMOCOUPLE T TYPE 30AWG WIREON,50,0,"30.46000","0","1","Box","A14B","Active","T - Type","-70°C ~ 400°C","72"" (1.83m)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-24-T-120-ND,A14B-1-24-T-120,Nanmac,THERMOCOUPLE T TYPE 24AWG WIREON,50,0,"34.01000","0","1","Box","A14B","Active","T - Type","-70°C ~ 480°C","12.000 (304.80mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a14b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A14B.jpg,2247-A14B-1-30-T-120-ND,A14B-1-30-T-120,Nanmac,THERMOCOUPLE T TYPE 30AWG WIREON,50,0,"34.81000","0","1","Box","A14B","Active","T - Type","-70°C ~ 400°C","12.000 (304.80mm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-48-6-ND,A8A-48-6,Nanmac,THERMOCOUPLE T TYP SS304 .25""DIA,50,0,"36.87000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-9-6-ND,A8A-9-6,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"36.93000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-21-6-ND,A8A-21-6,Nanmac,THERMOCOUPLE K TYP SS304 .062""DI,49,0,"36.93000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-57-6-ND,A8A-57-6,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"37.02000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-48-12-ND,A8A-48-12,Nanmac,THERMOCOUPLE T TYP SS304 .25""DIA,50,0,"37.16000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-69-6-ND,A8A-69-6,Nanmac,THERMOCOUPLE K TYP INCONEL .062"",50,0,"37.23000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-45-6-ND,A8A-45-6,Nanmac,THERMOCOUPLE T TYP SS304 .062""DI,50,0,"37.36000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-9-12-ND,A8A-9-12,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"37.42000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-48-18-ND,A8A-48-18,Nanmac,THERMOCOUPLE T TYP SS304 .25""DIA,50,0,"37.44000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-21-12-ND,A8A-21-12,Nanmac,THERMOCOUPLE K TYP SS304 .062""DI,50,0,"37.44000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-22-6-ND,A8A-22-6,Nanmac,THERMOCOUPLE K TYP SS304 .125""DI,50,0,"37.47000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-70-6-ND,A8A-70-6,Nanmac,THERMOCOUPLE K TYP INCONEL .125"",50,0,"37.56000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-57-12-ND,A8A-57-12,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"37.57000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-46-6-ND,A8A-46-6,Nanmac,THERMOCOUPLE T TYP SS304 .125""DI,50,0,"37.67000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-48-24-ND,A8A-48-24,Nanmac,THERMOCOUPLE T TYP SS304 .25""DIA,50,0,"37.72000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-10-6-ND,A8A-10-6,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,50,0,"37.78000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-9-18-ND,A8A-9-18,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"37.91000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-69-12-ND,A8A-69-12,Nanmac,THERMOCOUPLE K TYP INCONEL .062"",50,0,"37.93000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-21-18-ND,A8A-21-18,Nanmac,THERMOCOUPLE K TYP SS304 .062""DI,50,0,"37.94000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-45-12-ND,A8A-45-12,Nanmac,THERMOCOUPLE T TYP SS304 .062""DI,50,0,"38.13000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-57-18-ND,A8A-57-18,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"38.13000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-22-12-ND,A8A-22-12,Nanmac,THERMOCOUPLE K TYP SS304 .125""DI,50,0,"38.15000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-70-12-ND,A8A-70-12,Nanmac,THERMOCOUPLE K TYP INCONEL .125"",50,0,"38.27000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-9-24-ND,A8A-9-24,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"38.40000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-21-24-ND,A8A-21-24,Nanmac,THERMOCOUPLE K TYP SS304 .062""DI,50,0,"38.43000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-46-12-ND,A8A-46-12,Nanmac,THERMOCOUPLE T TYP SS304 .125""DI,50,0,"38.50000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-69-18-ND,A8A-69-18,Nanmac,THERMOCOUPLE K TYP INCONEL .062"",50,0,"38.62000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-58-6-ND,A8A-58-6,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,50,0,"38.65000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-57-24-ND,A8A-57-24,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"38.68000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-10-12-ND,A8A-10-12,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,50,0,"38.68000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-22-18-ND,A8A-22-18,Nanmac,THERMOCOUPLE K TYP SS304 .125""DI,50,0,"38.83000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-45-18-ND,A8A-45-18,Nanmac,THERMOCOUPLE T TYP SS304 .062""DI,50,0,"38.92000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-70-18-ND,A8A-70-18,Nanmac,THERMOCOUPLE K TYP INCONEL .125"",50,0,"39.02000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-69-24-ND,A8A-69-24,Nanmac,THERMOCOUPLE K TYP INCONEL .062"",50,0,"39.30000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-46-18-ND,A8A-46-18,Nanmac,THERMOCOUPLE T TYP SS304 .125""DI,50,0,"39.33000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-22-24-ND,A8A-22-24,Nanmac,THERMOCOUPLE K TYP SS304 .125""DI,50,0,"39.53000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-10-18-ND,A8A-10-18,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,50,0,"39.57000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-45-24-ND,A8A-45-24,Nanmac,THERMOCOUPLE T TYP SS304 .062""DI,50,0,"39.69000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-24-6-ND,A8A-24-6,Nanmac,THERMOCOUPLE K TYP SS304 .25""DIA,50,0,"39.73000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-70-24-ND,A8A-70-24,Nanmac,THERMOCOUPLE K TYP INCONEL .125"",50,0,"39.76000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-12-6-ND,A8A-12-6,Nanmac,THERMOCOUPLE J TYP SS304 .25""DIA,50,0,"39.97000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-60-6-ND,A8A-60-6,Nanmac,THERMOCOUPLE J TYP SS304 .25""DIA,50,0,"39.97000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","3.000"" (76.20mm)","Non-Grounded","Connector"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WBP-TR-01-6I.pdf,//media.digikey.com/Photos/Digital-Six-Labs/WBP-TR-01-6I.JPG,1661-1079-ND,WBP-TR-01-6I,Digital Six Labs,THERM PROBE KIT 3IN 6IN CABLE,34,0,"40.00000","0","1","-","Whisker.Block®","Active","Thermistor","-40°C ~ 85°C","5.906"" (15cm)","-","Exposed Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WBP-TR-01-3F.pdf,//media.digikey.com/Photos/Digital-Six-Labs/WBP-TR-01-3F.jpg,1661-1080-ND,WBP-TR-01-3F,Digital Six Labs,THERM PROBE KIT 3IN 3FT CABLE,32,0,"40.00000","0","1","-","Whisker.Block®","Active","Thermistor","-40°C ~ 85°C","35.827"" (91cm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-58-12-ND,A8A-58-12,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,50,0,"40.13000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-46-24-ND,A8A-46-24,Nanmac,THERMOCOUPLE T TYP SS304 .125""DI,50,0,"40.15000","0","1","Box","A8A","Active","T - Type","-270°C ~ 400°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-10-24-ND,A8A-10-24,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,49,0,"40.46000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-58-18-ND,A8A-58-18,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,50,0,"41.61000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-24-12-ND,A8A-24-12,Nanmac,THERMOCOUPLE K TYP SS304 .25""DIA,50,0,"41.93000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-12-12-ND,A8A-12-12,Nanmac,THERMOCOUPLE J TYP SS304 .25""DIA,50,0,"42.31000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-60-12-ND,A8A-60-12,Nanmac,THERMOCOUPLE J TYP SS304 .25""DIA,50,0,"42.31000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-72-6-ND,A8A-72-6,Nanmac,THERMOCOUPLE K TYP INCONEL .25""D,50,0,"42.68000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","6.000"" (152.40mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-58-24-ND,A8A-58-24,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,50,0,"43.10000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-24-18-ND,A8A-24-18,Nanmac,THERMOCOUPLE K TYP SS304 .25""DIA,50,0,"44.12000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-12-18-ND,A8A-12-18,Nanmac,THERMOCOUPLE J TYP SS304 .25""DIA,50,0,"44.67000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-60-18-ND,A8A-60-18,Nanmac,THERMOCOUPLE J TYP SS304 .25""DIA,50,0,"44.67000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-24-24-ND,A8A-24-24,Nanmac,THERMOCOUPLE K TYP SS304 .25""DIA,50,0,"46.31000","0","1","Box","A8A","Active","K - Type","-270°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Connector"
